researcher,title,author,source,pyear,tc,ac,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
denkwinfri,Enhanced two-photon excitation through optical fiber by single-mode propagation in a large core,"Helmchen, F; Tank, DW; Denk, W",APPLIED OPTICS,2002,36,2.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,7,1,2,6,2,4,1,0,1,1
denkwinfri,Structural neurobiology: missing link to a mechanistic understanding of neural computation,"Denk, Winfried; Briggman, Kevin L.; Helmstaedter, Moritz",NATURE REVIEWS NEUROSCIENCE,2012,35,11.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,22,5
denkwinfri,Eyecup scope-optical recordings of light stimulus-evoked fluorescence signals in the retina,"Euler, Thomas; Hausselt, Susanne E.; Margolis, David J.; Breuninger, Tobias; Castell, Xavier; Detwiler, Peter B.; Denk, Winfried",PFLUGERS ARCHIV-EUROPEAN JOURNAL OF PHYSIOLOGY,2009,35,5.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,8,10,5
denkwinfri,Large-Scale Automated Histology in the Pursuit of Connectomes,"Kleinfeld, David; Bharioke, Arjun; Blinder, Pablo; Bock, Davi D.; Briggman, Kevin L.; Chklovskii, Dmitri B.; Denk, Winfried; Helmstaedter, Moritz; Kaufhold, John P.; Lee, Wei-Chung Allen; Meyer, Hanno S.; Micheva, Kristina D.; Oberlaender, Marcel; Prohaska, Steffen; Reid, R. Clay; Smith, Stephen J.; Takemura, Shinya; Tsai, Philbert S.; Sakmann, Bert",JOURNAL OF NEUROSCIENCE,2011,33,8.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,16,7
denkwinfri,Two-photon calcium imaging of evoked activity from L5 somatosensory neurons in vivo,"Mittmann, Wolfgang; Wallace, Damian J.; Czubayko, Uwe; Herb, Jan T.; Schaefer, Andreas T.; Looger, Loren L.; Denk, Winfried; Kerr, Jason N. D.",NATURE NEUROSCIENCE,2011,32,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,11,2
denkwinfri,Convolutional Networks Can Learn to Generate Affinity Graphs for Image Segmentation,"Turaga, Srinivas C.; Murray, Joseph F.; Jain, Viren; Roth, Fabian; Helmstaedter, Moritz; Briggman, Kevin; Denk, Winfried; Seung, H. Sebastian",NEURAL COMPUTATION,2010,29,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,7,11,0
denkwinfri,In vivo two-photon voltage-sensitive dye imaging reveals top-down control of cortical layers 1 and 2 during wakefulness,"Kuhn, B.; Denk, W.; Bruno, R. M.",PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,2008,29,4.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,6,5,5,1
denkwinfri,Coherence-gated wave-front sensing in strongly scattering samples,"Feierabend, M; Ruckel, M; Denk, W",OPTICS LETTERS,2004,28,2.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0,3,5,3,6,2,0
denkwinfri,Two-photon-excitation scanning microscopy of living neurons with a saturable Bragg reflector mode-locked diode-pumped Cr:LiSrAlFl laser,"Svoboda, K; Denk, W; Knox, WH; Tsuda, S",OPTICS LETTERS,1996,28,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7,1,0,4,0,2,1,1,1,1,1,0,0,3,1,0,0
denkwinfri,THERMAL-NOISE-LIMITED TRANSDUCTION OBSERVED IN MECHANOSENSORY RECEPTORS OF THE INNER-EAR,"DENK, W; WEBB, WW",PHYSICAL REVIEW LETTERS,1989,28,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,3,1,0,0,1,2,4,2,2,1,1,1,0,0,2,2,1,0,0,0
denkwinfri,Longitudinal spread of second messenger signals in isolated rod outer segments of lizards,"Gray-Keller, M; Denk, W; Shraiman, B; Detwiler, PB",JOURNAL OF PHYSIOLOGY-LONDON,1999,24,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,2,4,2,0,2,0,1,1,0,0,3,1,0
denkwinfri,Comparison of one- and two-photon optical beam-induced current imaging,"Xu, C; Denk, W",JOURNAL OF APPLIED PHYSICS,1999,24,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,3,2,4,3,1,2,2,0,0,1
denkwinfri,Connectomic reconstruction of the inner plexiform layer in the mouse retina,"Helmstaedter, Moritz; Briggman, Kevin L.; Turaga, Srinivas C.; Jain, Viren; Seung, H. Sebastian; Denk, Winfried",NATURE,2013,22,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14
denkwinfri,Identification of chemical synapses in the pharynx of Caenorhabditis elegans,"Li, HY; Avery, L; Denk, W; Hess, GP",PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,1997,22,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,1,1,3,0,2,1,0,0,2,1,0,0,1,0
denkwinfri,Postsynaptic excitability is necessary for strengthening of cortical sensory responses during experience-dependent development,"Komai, Shoji; Licznerski, Pawel; Cetin, Ali; Waters, Jack; Denk, Winfried; Brecht, Michael; Osten, Pavel",NATURE NEUROSCIENCE,2006,20,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,5,1,3,4,2,0
denkwinfri,High speed optical coherence microscopy with autofocus adjustment and a miniaturized endoscopic imaging probe,"Aguirre, Aaron D.; Sawinski, Juergen; Huang, Shu-Wei; Zhou, Chao; Denk, Winfried; Fujimoto, James G.",OPTICS EXPRESS,2010,18,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,5,1
denkwinfri,Miniature random-access fiber scanner for in vivo multiphoton imaging,"Sawinski, Juergen; Denk, Winfried",JOURNAL OF APPLIED PHYSICS,2007,17,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,1,3,0,0
denkwinfri,Initiation and propagation of calcium-dependent action potentials in a coupled network of olfactory interneurons,"Wang, JW; Denk, W; Flores, J; Gelperin, A",JOURNAL OF NEUROPHYSIOLOGY,2001,13,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,1,1,1,1,1,0,0,0,1,0
denkwinfri,OSCILLATORY FLOW IN THE COCHLEA VISUALIZED BY A MAGNETIC-RESONANCE-IMAGING TECHNIQUE,"DENK, W; KEOLIAN, RM; OGAWA, S; JELINSKI, LW",PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,1993,12,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,0,2,1,0,0,0,0,0,1,0,0,1,1,0
denkwinfri,Odour-evoked [Ca2+] transients in mitral cell dendrites of frog olfactory glomeruli,"Delaney, K; Davison, I; Denk, W",EUROPEAN JOURNAL OF NEUROSCIENCE,2001,11,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,1,1,1,0,0,0,1,0,0
denkwinfri,Staining and embedding the whole mouse brain for electron microscopy,"Mikula, Shawn; Binding, Jonas; Denk, Winfried",NATURE METHODS,2012,10,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2
denkwinfri,3D segmentation of SBFSEM images of neuropil by a graphical model over supervoxel boundaries,"Andres, Bjoern; Koethe, Ullrich; Kroeger, Thorben; Helmstaedter, Moritz; Briggman, Kevin L.; Denk, Winfried; Hamprecht, Fred A.",MEDICAL IMAGE ANALYSIS,2012,8,2.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2
denkwinfri,Second-Harmonic Generation Imaging of Membrane Potential with Retinal Analogues,"Theer, Patrick; Denk, Winfried; Sheves, Mordechai; Lewis, Aaron; Detwiler, Peter B.",BIOPHYSICAL JOURNAL,2011,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
denkwinfri,Pulsing mercury arc lamps for uncaging and fast imaging,"Denk, W",JOURNAL OF NEUROSCIENCE METHODS,1997,7,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,1,0,2,0,0,0,0
denkwinfri,Properties of coherence-gated wavefront sensing,"Rueckel, Markus; Denk, Winfried",JOURNAL OF THE OPTICAL SOCIETY OF AMERICA A-OPTICS IMAGE SCIENCE AND VISION,2007,5,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0
denkwinfri,"Light-efficient, quantum-limited interferometric wavefront estimation by virtual mode sensing","Lauterbach, MA; Ruckel, M; Denk, W",OPTICS EXPRESS,2006,5,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,1,0
denkwinfri,Long duration three-dimensional imaging of calcium waves in zebrafish using multiphoton fluorescence microscopy,"Gilland, E; Baker, R; Denk, W",BIOLOGICAL BULLETIN,2003,5,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0
denkwinfri,Point-spread functions for backscattered imaging in the scanning electron microscope,"Hennig, Philipp; Denk, Winfried",JOURNAL OF APPLIED PHYSICS,2007,3,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
denkwinfri,Two-photon targeted patching (TPTP) in vivo,"Komai, Shoji; Denk, Winfried; Osten, Pavel; Brecht, Michael; Margrie, Troy W.",NATURE PROTOCOLS,2006,2,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
denkwinfri,Low-Dosage Maximum-A-Posteriori Focusing and Stigmation,"Binding, Jonas; Mikula, Shawn; Denk, Winfried",MICROSCOPY AND MICROANALYSIS,2013,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
denkwinfri,Multiphoton microscopy: Imaging with nonlinear optics,"Denk, W",PHOTONICS SPECTRA,1997,1,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
depinhor,ERKS - A FAMILY OF PROTEIN-SERINE THREONINE KINASES THAT ARE ACTIVATED AND TYROSINE PHOSPHORYLATED IN RESPONSE TO INSULIN AND NGF,"BOULTON, TG; NYE, SH; ROBBINS, DJ; IP, NY; RADZIEJEWSKA, E; MORGENBESSER, SD; DEPINHO, RA; PANAYOTATOS, N; COBB, MH; YANCOPOULOS, GD",CELL,1991,1497,62.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,136,145,141,108,98,89,91,71,77,59,53,49,64,51,39,39,31,29,19,24,26,18,6
depinhor,Telomere shortening and tumor formation by mouse cells lacking telomerase RNA,"Blasco, MA; Lee, HW; Hande, MP; Samper, E; Lansdorp, PM; DePinho, RA; Greider, CW",CELL,1997,1307,72.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,96,99,100,91,97,101,94,83,59,66,65,75,83,72,51,53,16
depinhor,"The Ink4a tumor suppressor gene product, p19(Arf), interacts with MDM2 and neutralizes MDM2's inhibition of p53","Pomerantz, J; Schreiber-Agus, N; Liegeois, NJ; Silverman, A; Alland, L; Chin, L; Potes, J; Chen, K; Orlow, I; Lee, HW; Cordon-Cardo, C; DePinho, RA",CELL,1998,1112,65.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,126,150,128,103,73,84,69,63,45,51,42,30,25,32,22,14
depinhor,Role of the INK4a locus in tumor suppression and cell mortality,"Serrano, M; Lee, HW; Chin, L; CordonCardo, C; Beach, D; DePinho, RA",CELL,1996,1111,58.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,87,110,91,109,96,85,62,56,62,51,48,38,43,42,29,37,35,12
depinhor,The oncogene and Polycomb-group gene bmi-1 regulates cell proliferation and senescence through the ink4a locus,"Jacobs, JJL; Kieboom, K; Marino, S; DePinho, RA; van Lohuizen, M",NATURE,1999,888,55.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,35,44,42,40,49,67,52,74,79,77,86,75,60,63,28
depinhor,Essential role of mouse telomerase in highly proliferative organs,"Lee, HW; Blasco, MA; Gottlieb, GJ; Horner, JW; Greider, CW; DePinho, RA",NATURE,1998,806,47.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,69,69,53,70,66,48,59,37,45,39,41,58,53,32,32,11
depinhor,"Longevity, stress response, and cancer in aging telomerase-deficient mice","Rudolph, KL; Chang, S; Lee, HW; Blasco, M; Gottlieb, GJ; Greider, C; DePinho, RA",CELL,1999,787,49.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,72,54,73,54,59,61,32,55,46,51,60,47,41,45,18
depinhor,The kinase LKB1 mediates glucose homeostasis in liver and therapeutic effects of metformin,"Shaw, RJ; Lamia, KA; Vasquez, D; Koo, SH; Bardeesy, N; DePinho, RA; Montminy, M; Cantley, LC",SCIENCE,2005,708,70.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,54,89,88,103,117,101,85,25
depinhor,Role for N-CoR and histone deacetylase in Sin3-mediated transcriptional repression,"Alland, L; Muhle, R; Hou, H; Potes, J; Chin, L; SchreiberAgus, N; DePinho, RA",NATURE,1997,677,37.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,110,107,84,73,49,48,32,29,19,18,19,20,12,7,7,12,4
depinhor,The tumor suppressor LKB1 kinase directly activates AMP-activated kinase and regulates apoptosis in response to energy stress,"Shaw, RJ; Kosmatka, M; Bardeesy, N; Hurley, RL; Witters, LA; DePinho, RA; Cantley, LC",PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,2004,661,60.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,55,66,60,62,59,73,85,88,69,24
depinhor,"Malignant astrocytic glioma: genetics, biology, and paths to treatment","Furnari, Frank B.; Fenton, Tim; Bachoo, Robert M.; Mukasa, Akitake; Stommel, Jayne M.; Stegh, Alexander; Hahn, William C.; Ligon, Keith L.; Louis, David N.; Brennan, Cameron; Chin, Lynda; DePinho, Ronald A.; Cavenee, Webster K.",GENES & DEVELOPMENT,2007,650,81.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,75,114,133,135,128,35
depinhor,Hepatocellular carcinoma pathogenesis: from genes to environment,"Farazi, Paraskevi A.; DePinho, Ronald A.",NATURE REVIEWS CANCER,2006,649,72.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,53,65,92,113,123,131,45
depinhor,Telomere dysfunction promotes non-reciprocal translocations and epithelial cancers in mice,"Artandi, SE; Chang, S; Lee, SL; Alson, S; Gottlieb, GJ; Chin, L; DePinho, RA",NATURE,2000,647,43.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,39,57,65,68,63,47,42,44,39,50,33,44,44,5
depinhor,Malignant glioma: genetics and biology of a grave matter,"Maher, EA; Furnari, FB; Bachoo, RM; Rowitch, DH; Louis, DM; Cavenee, WK; DePinho, RA",GENES & DEVELOPMENT,2001,619,44.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19,43,50,48,59,68,60,49,56,58,50,39,18
depinhor,FoxOs are critical mediators of hematopoietic stem cell resistance to physiologic oxidative stress,"Tothova, Zuzana; Kollipara, Ramya; Huntly, Brian J.; Lee, Benjamin H.; Castrillon, Diego H.; Cullen, Dana E.; McDowell, Elizabeth P.; Lazo-Kallanian, Suzan; Williams, Ifor R.; Sears, Christopher; Armstrong, Scott A.; Passegue, Emmanuelle; DePinho, Ronald A.; Gilliland, D. Gary",CELL,2007,613,76.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,76,74,95,120,82,90,38
depinhor,p53 deficiency rescues the adverse effects of telomere loss and cooperates with telomere dysfunction to accelerate carcinogenesis,"Chin, L; Artandi, SE; Shen, Q; Tam, A; Lee, SL; Gottlieb, GJ; Greider, CW; DePinho, RA",CELL,1999,591,36.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,52,47,61,60,44,52,34,32,31,36,38,23,31,32,4
depinhor,Essential role for oncogenic Ras in tumour maintenance,"Chin, L; Tam, A; Pomerantz, J; Wong, M; Holash, J; Bardeesy, N; Shen, Q; O'Hagan, R; Pantginis, J; Zhou, H; Horner, JW; Cordon-Cardo, C; Yancopoulos, GD; DePinho, RA",NATURE,1999,558,34.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,53,44,59,52,54,43,35,36,24,27,32,27,34,21,13
depinhor,P53-DEPENDENT APOPTOSIS PRODUCED BY RB-DEFICIENCY IN THE DEVELOPING MOUSE LENS,"MORGENBESSER, SD; WILLIAMS, BO; JACKS, T; DEPINHO, RA",NATURE,1994,532,25.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,50,71,59,71,41,36,34,33,20,18,14,21,13,7,11,9,7,2,5,2
depinhor,Pancreatic cancer biology and genetics,"Bardeesy, N; DePinho, RA",NATURE REVIEWS CANCER,2002,504,38.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,36,46,39,48,52,50,50,50,55,43,20
depinhor,The LKB1 tumor suppressor negatively regulates mTOR signaling,"Shaw, RJ; Bardeesy, N; Manning, BD; Lopez, L; Kasmatka, M; DePinho, RA; Cantley, LC",CANCER CELL,2004,497,45.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,41,57,52,47,64,61,58,40,53,12
depinhor,Altered cell differentiation and proliferation in mice lacking p57(KIP2) indicates a role in Beckwith-Wiedemann syndrome,"Zhang, PM; Liegeois, NJ; Wong, C; Finegold, M; Hou, H; Thompson, JC; Silverman, A; Harper, JW; DePinho, RA; Elledge, SJ",NATURE,1997,497,27.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,48,43,53,36,35,30,27,30,29,22,23,26,16,18,23,18,5
depinhor,Stem-cell ageing modified by the cyclin-dependent kinase inhibitor p16(INK4a),"Janzen, Viktor; Forkert, Randolf; Fleming, Heather E.; Saito, Yoriko; Waring, Michael T.; Dombkowski, David M.; Cheng, Tao; DePinho, Ronald A.; Sharpless, Norman E.; Scadden, David T.",NATURE,2006,481,53.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,70,68,80,75,67,35,60,20
depinhor,The age of cancer,"DePinho, RA",NATURE,2000,465,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,41,49,51,47,34,39,41,37,27,30,19,23,4
depinhor,Cellular senescence: Mitotic clock or culture shock?,"Sherr, CJ; DePinho, RA",CELL,2000,460,30.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,58,57,50,39,38,30,27,29,29,24,18,19,4
